user_id,paper_id,rating
user_114,arxiv_1cbbd5ea3d,3.5
user_114,http://arxiv.org/abs/1912.02127v2,4.5
user_114,http://arxiv.org/abs/1712.00270v3,3.5
user_114,arxiv_a80e7aa3ea,3.0
user_114,arxiv_49a98e3d41,4.5
user_114,http://arxiv.org/abs/1912.12969v1,5.0
user_114,http://arxiv.org/abs/1912.05881v2,4.5
user_114,http://arxiv.org/abs/1912.12908v3,3.5
user_114,arxiv_027cf1b970,5.0
user_114,http://arxiv.org/abs/1912.10583v2,4.5
user_114,http://arxiv.org/abs/1712.04307v3,4.5
user_114,arxiv_af7450c8a3,5.0
user_114,arxiv_8fd82339fb,3.5
user_114,arxiv_601ea14fab,4.0
user_114,arxiv_9703acf2d9,3.5
user_114,http://arxiv.org/abs/1911.06980v1,3.5
user_114,arxiv_7fef60a025,3.5
user_114,http://arxiv.org/abs/2001.00001v2,4.5
user_114,http://arxiv.org/abs/1712.04170v2,4.0
user_115,arxiv_dc51f69eec,4.5
user_115,http://arxiv.org/abs/1912.08168v2,3.0
user_115,http://arxiv.org/abs/1811.12082v1,4.0
user_115,http://arxiv.org/abs/1711.08925v1,5.0
user_115,arxiv_2ecb3e951e,3.0
user_115,http://arxiv.org/abs/1710.11549v1,4.0
user_115,http://arxiv.org/abs/1712.08034v1,4.0
user_115,arxiv_310de8205d,4.0
user_115,arxiv_504fff9f96,3.0
user_115,arxiv_aea26a96ce,5.0
user_115,arxiv_60347c2a41,4.0
user_115,arxiv_3a9121d4b5,5.0
user_115,arxiv_7e71e1b377,4.5
user_115,arxiv_cc06971343,3.5
user_115,http://arxiv.org/abs/1911.10519v4,4.5
user_115,arxiv_52222f79af,4.5
user_115,arxiv_835d5b9a17,5.0
user_115,http://arxiv.org/abs/1912.00290v1,4.5
user_115,http://arxiv.org/abs/1712.01456v1,5.0
user_115,arxiv_7f9f200aa2,3.0
user_115,http://arxiv.org/abs/1712.00948v5,4.5
user_115,arxiv_6e506063e1,5.0
user_115,arxiv_9f78f39a20,4.0
user_115,http://arxiv.org/abs/1204.3677v1,4.5
user_115,arxiv_b5fb9bb6e7,5.0
user_115,arxiv_62ff221ab4,4.0
user_115,http://arxiv.org/abs/1711.06309v1,4.0
user_115,arxiv_74640e5f65,3.0
user_115,arxiv_0aaf8c6691,4.0
user_115,arxiv_23ff3532ce,4.0
user_115,arxiv_4db4a1bbdd,5.0
user_115,http://arxiv.org/abs/2010.01711v2,4.0
user_115,arxiv_dfb7c3ff77,4.5
user_115,http://arxiv.org/abs/1912.13494v2,4.0
user_115,http://arxiv.org/abs/1911.08618v1,3.0
user_115,arxiv_79242e935e,4.0
user_115,arxiv_f5c5af2d83,5.0
user_115,arxiv_b83258feb9,3.5
user_115,http://arxiv.org/abs/1911.05833v1,4.5
user_116,http://arxiv.org/abs/1712.08973v2,5.0
user_116,http://arxiv.org/abs/1912.12795v1,4.0
user_116,arxiv_0d4452d8b6,3.5
user_116,arxiv_75c50aab76,4.0
user_116,http://arxiv.org/abs/1712.03603v1,5.0
user_116,arxiv_3317c8592e,3.5
user_116,arxiv_d703535792,4.0
user_116,http://arxiv.org/abs/1711.11486v1,3.5
user_116,arxiv_cbfd1918e9,4.0
user_116,http://arxiv.org/abs/1911.10715v1,4.0
user_116,arxiv_f85b165a82,3.5
user_116,http://arxiv.org/abs/1911.11378v1,4.5
user_116,arxiv_6ec93118b9,4.0
user_116,arxiv_c685c6b8fa,4.0
user_116,http://arxiv.org/abs/1910.14571v1,5.0
user_116,http://arxiv.org/abs/1912.12628v1,3.5
user_116,http://arxiv.org/abs/1911.12928v2,4.5
user_116,http://arxiv.org/abs/1712.06481v3,5.0
user_116,http://arxiv.org/abs/2312.06637v5,3.5
user_116,http://arxiv.org/abs/2006.05331v2,4.0
user_116,http://arxiv.org/abs/2112.12870v2,4.5
user_116,arxiv_ef51dcfaa9,3.0
user_116,http://arxiv.org/abs/2010.10657v1,4.0
user_116,http://arxiv.org/abs/1912.05434v3,3.0
user_116,http://arxiv.org/abs/1712.05119v1,4.5
user_116,arxiv_a9d3b62a68,4.0
user_116,http://arxiv.org/abs/2301.08920v2,4.5
user_116,arxiv_b693fa9c9a,4.0
user_116,arxiv_cf192fde14,4.0
user_116,arxiv_9de2aecd85,4.0
user_116,http://arxiv.org/abs/1712.10033v2,3.0
user_116,arxiv_1d6bf79463,3.5
user_116,http://arxiv.org/abs/1712.07628v1,4.0
user_116,arxiv_8bab192868,4.5
user_116,arxiv_d53fcc6cfd,4.5
user_116,arxiv_c689c09d38,3.0
user_116,http://arxiv.org/abs/1912.04635v2,4.5
user_116,arxiv_d9eb896e02,3.5
user_116,http://arxiv.org/abs/1912.11670v1,3.5
user_117,arxiv_b9688fef81,4.0
user_117,arxiv_9ea6f0366e,4.5
user_117,http://arxiv.org/abs/1712.06875v1,3.0
user_117,http://arxiv.org/abs/1911.09373v1,5.0
user_117,http://arxiv.org/abs/1912.10292v1,5.0
user_117,http://arxiv.org/abs/1712.10279v2,4.0
user_117,http://arxiv.org/abs/1712.01570v1,5.0
user_117,http://arxiv.org/abs/1801.00283v1,3.5
user_117,http://arxiv.org/abs/1712.04202v1,4.0
user_117,arxiv_426feb80fc,3.5
user_117,arxiv_1d7d249586,3.5
user_117,http://arxiv.org/abs/2104.05827v2,3.5
user_117,arxiv_ded55fe2c1,4.0
user_117,arxiv_4ad0d09314,5.0
user_117,arxiv_bedc29b33f,3.5
user_117,http://arxiv.org/abs/2112.04139v2,3.0
user_117,arxiv_9f3002b1fa,4.0
user_117,arxiv_ab8195dd14,3.0
user_117,http://arxiv.org/abs/1801.00066v1,3.5
user_117,http://arxiv.org/abs/1712.00254v1,4.0
user_117,arxiv_42bf51e54f,4.0
user_117,http://arxiv.org/abs/1912.12854v1,5.0
user_117,arxiv_ed291215da,3.5
user_117,arxiv_dfeef1e08b,4.0
user_117,http://arxiv.org/abs/1407.3028v2,4.0
user_117,arxiv_c2601a7099,3.5
user_117,arxiv_d1c13e4de3,4.5
user_117,arxiv_bb119aebed,5.0
user_117,http://arxiv.org/abs/1711.03951v2,3.5
user_117,http://arxiv.org/abs/1912.10986v1,4.5
user_117,http://arxiv.org/abs/1712.08880v1,4.0
user_117,arxiv_139937fd39,5.0
user_117,http://arxiv.org/abs/1912.12637v1,3.5
user_117,arxiv_e8770b169c,5.0
user_117,arxiv_8ffd2afe38,5.0
user_117,http://arxiv.org/abs/1712.01769v6,4.5
user_117,arxiv_dd57f00779,4.0
user_117,arxiv_86adea2ed4,4.0
user_117,http://arxiv.org/abs/2307.11204v3,3.0
user_118,http://arxiv.org/abs/1712.09680v2,4.0
user_118,http://arxiv.org/abs/2210.10578v1,4.5
user_118,arxiv_1f1d4be0ca,3.5
user_118,arxiv_8cb4e6601d,4.5
user_118,arxiv_9bdf4604d0,5.0
user_118,http://arxiv.org/abs/1712.00270v3,4.5
user_118,http://arxiv.org/abs/2501.08686v1,4.5
user_118,http://arxiv.org/abs/1911.08277v1,4.0
user_118,arxiv_c9e94d2e82,4.0
user_118,http://arxiv.org/abs/1801.00315v1,4.5
user_118,arxiv_478e264060,4.0
user_118,http://arxiv.org/abs/1912.12525v1,4.5
user_118,arxiv_6c71c2f6b2,4.5
user_118,arxiv_55545c63be,4.0
user_118,arxiv_0368eb8327,4.5
user_118,http://arxiv.org/abs/1506.04334v2,4.0
user_118,arxiv_7a07bc44d3,4.5
user_118,arxiv_b57e029cee,4.5
user_118,arxiv_b7273a53ab,5.0
user_118,http://arxiv.org/abs/2001.00079v1,3.5
user_118,arxiv_f7f9dd6156,4.0
user_118,arxiv_0a89d3d0bc,5.0
user_118,http://arxiv.org/abs/2211.07443v6,4.0
user_118,arxiv_ab2fe635f0,4.0
user_118,http://arxiv.org/abs/1801.04985v3,4.5
user_118,http://arxiv.org/abs/1912.13157v1,3.0
user_118,arxiv_438049b038,4.5
user_118,http://arxiv.org/abs/1711.10204v1,3.5
user_118,arxiv_0583e59389,4.0
user_118,http://arxiv.org/abs/1608.06403v1,3.5
user_118,arxiv_7055c9c710,3.5
user_118,arxiv_7b41ab3cdf,3.0
user_118,arxiv_027cf1b970,4.5
user_118,http://arxiv.org/abs/1912.07859v1,4.0
user_118,http://arxiv.org/abs/1912.00498v1,4.5
user_118,arxiv_efceb55678,3.0
user_118,http://arxiv.org/abs/1802.05471v2,4.5
user_118,http://arxiv.org/abs/1709.09708v1,4.0
user_118,arxiv_434752b30d,4.0
user_119,arxiv_b8d4c3f047,4.0
user_119,http://arxiv.org/abs/1912.12609v1,3.0
user_119,http://arxiv.org/abs/1912.08716v1,3.5
user_119,arxiv_47982a49dc,4.0
user_119,arxiv_2b707ce99e,5.0
user_119,http://arxiv.org/abs/1711.05857v2,4.0
user_119,http://arxiv.org/abs/1712.10285v4,4.5
user_119,arxiv_8e1903e10e,3.0
user_119,http://arxiv.org/abs/2211.07443v6,4.5
user_119,arxiv_f773c5040c,4.5
user_119,http://arxiv.org/abs/1912.04034v2,4.0
user_119,http://arxiv.org/abs/1711.09279v1,4.0
user_119,http://arxiv.org/abs/2309.04014v2,4.5
user_119,http://arxiv.org/abs/1712.06709v2,4.5
user_119,arxiv_a2f54c07c5,5.0
user_119,arxiv_f5d3e2b68d,5.0
user_119,arxiv_3298402226,5.0
user_119,http://arxiv.org/abs/1712.04254v1,4.5
user_119,http://arxiv.org/abs/1912.13201v2,4.0
user_119,arxiv_8a7917a2e8,3.5
user_119,http://arxiv.org/abs/1711.06930v1,3.5
user_119,arxiv_74640e5f65,3.0
user_119,arxiv_f85b165a82,5.0
user_119,http://arxiv.org/abs/1911.11286v1,3.5
user_119,arxiv_4e8afb36e1,4.0
user_119,arxiv_1a752f6843,5.0
user_119,arxiv_5664bd622a,4.5
user_119,arxiv_7c7231aa8f,3.5
user_119,http://arxiv.org/abs/1710.09980v1,4.0
user_119,arxiv_ce285594c2,4.0
user_119,arxiv_c591588bf5,4.0
user_119,arxiv_4e6c3b9f34,4.0
user_119,arxiv_cbfd1918e9,4.5
user_119,arxiv_ded7a5a5c1,3.0
user_119,arxiv_b659cd8595,5.0
user_119,arxiv_c9d56dfa2d,3.5
user_119,arxiv_06f8f8841b,3.5
user_119,arxiv_e2e10a4b25,3.5
user_119,arxiv_928d5d10eb,4.5
user_120,http://arxiv.org/abs/1912.11550v1,5.0
user_120,arxiv_ac3d5724b7,4.5
user_120,http://arxiv.org/abs/1711.03987v2,4.0
user_120,arxiv_52e89e82bd,4.0
user_120,arxiv_ba47745b38,4.5
user_120,arxiv_5501e3c44d,4.5
user_120,arxiv_069bd820f3,3.5
user_120,http://arxiv.org/abs/2001.00501v3,3.5
user_120,arxiv_442a92b9f3,4.5
user_120,http://arxiv.org/abs/1801.01017v1,5.0
user_120,arxiv_9a7d5023eb,4.0
user_120,arxiv_e30ed09f33,3.5
user_120,http://arxiv.org/abs/2411.13237v1,5.0
user_120,http://arxiv.org/abs/1712.00789v1,3.0
user_120,arxiv_4491e85cc5,4.0
user_120,arxiv_49252c39c9,3.5
user_120,arxiv_34c84f6555,4.0
user_120,arxiv_44b62266be,4.0
user_120,arxiv_d3e49e2fe4,5.0
user_120,arxiv_ef46bcf5c6,3.5
user_120,arxiv_144c22ed22,4.0
user_120,http://arxiv.org/abs/1912.13154v7,4.5
user_120,http://arxiv.org/abs/1712.01755v1,3.0
user_120,http://arxiv.org/abs/1912.12245v2,3.5
user_120,http://arxiv.org/abs/1912.03309v1,4.5
user_120,arxiv_c124b38679,4.5
user_120,arxiv_dd6f9025b9,4.0
user_120,arxiv_f4817fae6c,4.0
user_120,http://arxiv.org/abs/1711.08330v1,4.0
user_120,arxiv_15fcd97199,5.0
user_120,arxiv_325c2e93be,3.0
user_120,http://arxiv.org/abs/1712.00078v1,4.5
user_120,http://arxiv.org/abs/1912.11425v2,4.0
user_120,http://arxiv.org/abs/1802.07301v3,3.5
user_120,arxiv_e705914035,4.5
user_120,http://arxiv.org/abs/1710.05091v1,4.5
user_120,arxiv_beffcb7691,3.5
user_120,http://arxiv.org/abs/2210.11791v2,4.0
user_120,arxiv_ccd38b28f4,3.0
user_121,http://arxiv.org/abs/1712.05987v1,3.5
user_121,arxiv_ac227b2269,3.5
user_121,arxiv_2f740fa15b,5.0
user_121,http://arxiv.org/abs/1712.10132v2,4.0
user_121,http://arxiv.org/abs/2006.05331v2,3.0
user_121,http://arxiv.org/abs/2001.00047v1,4.0
user_121,http://arxiv.org/abs/1802.02178v1,4.5
user_121,arxiv_7380392d3d,4.5
user_121,arxiv_a4903ae427,5.0
user_121,arxiv_e95a9d0eeb,4.5
user_121,http://arxiv.org/abs/1912.12362v1,4.5
user_121,arxiv_0c8719cfa3,3.0
user_121,arxiv_484d91bcba,3.5
user_121,arxiv_6babc26a80,4.0
user_121,arxiv_9a01e6c4bc,3.5
user_121,http://arxiv.org/abs/1709.09708v1,3.0
user_121,arxiv_6fc9bb8782,4.0
user_121,http://arxiv.org/abs/1912.13427v2,3.5
user_121,http://arxiv.org/abs/2310.18616v1,5.0
user_121,http://arxiv.org/abs/2001.00106v2,5.0
user_121,arxiv_295a08724d,4.5
user_121,arxiv_ae5a242577,4.5
user_121,arxiv_78b77fdd5e,4.0
user_121,arxiv_13197e789e,4.5
user_121,arxiv_d5f6748b88,3.5
user_121,http://arxiv.org/abs/1912.11495v1,4.0
user_121,http://arxiv.org/abs/1712.06848v1,3.5
user_121,arxiv_1fb7af2420,4.5
user_121,http://arxiv.org/abs/1711.02634v1,5.0
user_121,arxiv_b2b5845a3e,3.5
user_121,http://arxiv.org/abs/2109.04018v1,3.0
user_121,arxiv_803cf37dd7,4.5
user_121,arxiv_f52b13a56f,5.0
user_121,http://arxiv.org/abs/2001.02500v3,4.0
user_121,arxiv_ee6f61a994,3.0
user_121,http://arxiv.org/abs/1712.01864v1,3.0
user_121,http://arxiv.org/abs/1009.4606v2,4.0
user_121,arxiv_f39ae110c9,4.0
user_121,arxiv_5b893a6cee,4.0
user_122,http://arxiv.org/abs/1912.03460v1,4.0
user_122,http://arxiv.org/abs/1712.06568v3,4.5
user_122,arxiv_aca9c7ab6f,5.0
user_122,arxiv_77a6007f23,5.0
user_122,http://arxiv.org/abs/2210.09640v3,4.0
user_122,arxiv_6184156535,4.0
user_122,http://arxiv.org/abs/1912.03679v1,4.0
user_122,arxiv_1df8287586,4.0
user_122,arxiv_43fa67dc44,3.5
user_122,arxiv_f70cf422c4,4.0
user_122,arxiv_387950bd13,4.0
user_122,http://arxiv.org/abs/1712.00519v4,3.5
user_122,http://arxiv.org/abs/1912.13203v1,4.5
user_122,http://arxiv.org/abs/1712.08452v2,4.5
user_122,arxiv_6d5ecf61f6,4.0
user_122,arxiv_3cf013fe98,4.0
user_122,arxiv_00ed8e93fd,4.5
user_122,arxiv_59f0f05222,4.5
user_122,arxiv_b7d9dc5a97,5.0
user_122,http://arxiv.org/abs/1912.11613v1,4.5
user_122,http://arxiv.org/abs/1710.02459v1,4.0
user_122,http://arxiv.org/abs/2309.09098v1,3.5
user_122,http://arxiv.org/abs/1912.13000v1,4.0
user_122,http://arxiv.org/abs/1911.12595v1,3.5
user_122,arxiv_80f8045365,5.0
user_122,arxiv_dd57f00779,4.0
user_122,arxiv_8e1f49a7fa,3.0
user_122,http://arxiv.org/abs/2001.00537v1,4.0
user_122,arxiv_79be4f4806,3.5
user_122,http://arxiv.org/abs/1712.07887v1,3.5
user_122,http://arxiv.org/abs/1712.06319v1,3.5
user_122,http://arxiv.org/abs/1804.07972v2,4.0
user_122,arxiv_8698f10e0f,4.0
user_122,http://arxiv.org/abs/1912.09399v1,3.5
user_122,arxiv_5d2a1bffee,4.0
user_122,http://arxiv.org/abs/1912.07712v1,3.0
user_122,http://arxiv.org/abs/2403.20237v1,4.0
user_122,arxiv_750cb36699,3.5
user_122,http://arxiv.org/abs/1712.01120v1,4.0
user_123,http://arxiv.org/abs/1804.02743v2,4.0
user_123,arxiv_ac3d5724b7,3.5
user_123,http://arxiv.org/abs/1912.09864v2,5.0
user_123,arxiv_a85860fb95,4.5
user_123,http://arxiv.org/abs/1911.12933v1,3.0
user_123,http://arxiv.org/abs/1912.11575v1,4.0
user_123,http://arxiv.org/abs/1712.01626v1,4.0
user_123,arxiv_4f03e3cfb6,4.0
user_123,http://arxiv.org/abs/1912.10901v2,4.0
user_123,arxiv_8bbf4d587f,5.0
user_123,arxiv_8c04925f59,4.5
user_123,http://arxiv.org/abs/1308.0979v2,4.5
user_123,arxiv_f01e0d052d,4.5
user_123,arxiv_68b10cf9fd,4.5
user_123,http://arxiv.org/abs/1711.06434v1,3.5
user_123,http://arxiv.org/abs/1712.09641v2,4.5
user_123,arxiv_01057a6f14,3.5
user_123,arxiv_729fa6e150,4.5
user_123,http://arxiv.org/abs/1911.09813v1,3.0
user_123,arxiv_115fbde2ad,5.0
user_123,http://arxiv.org/abs/1712.04108v1,5.0
user_123,arxiv_8bee5366f5,4.5
user_123,http://arxiv.org/abs/2006.09788v2,3.5
user_123,arxiv_0a89d3d0bc,4.0
user_123,http://arxiv.org/abs/1712.04555v2,4.0
user_123,arxiv_1f1d4be0ca,3.0
user_123,http://arxiv.org/abs/2302.01405v1,5.0
user_123,arxiv_daf813fe32,4.5
user_123,http://arxiv.org/abs/1711.03819v1,3.5
user_123,http://arxiv.org/abs/1912.06172v1,4.0
user_123,http://arxiv.org/abs/1711.04520v2,4.0
user_123,arxiv_6ec93118b9,3.5
user_123,arxiv_4c953c3408,3.0
user_123,arxiv_c689c09d38,3.5
user_123,arxiv_33887b6608,4.0
user_123,arxiv_57a2c0bf23,4.0
user_123,arxiv_79b20cdc44,3.5
user_123,http://arxiv.org/abs/1909.06039v3,5.0
user_123,arxiv_ed90aee59a,4.0
user_124,http://arxiv.org/abs/2410.13528v2,5.0
user_124,http://arxiv.org/abs/1912.12245v2,3.0
user_124,arxiv_4dd47e786f,4.5
user_124,http://arxiv.org/abs/1911.11725v1,3.5
user_124,arxiv_df02b176d0,4.0
user_124,arxiv_d99a12be95,4.0
user_124,http://arxiv.org/abs/1712.08650v1,5.0
user_124,arxiv_334f87e9e2,4.5
user_124,arxiv_4bfda102e0,4.5
user_124,arxiv_fd61ad682d,4.0
user_124,http://arxiv.org/abs/1712.06713v1,5.0
user_124,http://arxiv.org/abs/1911.11005v2,4.5
user_124,http://arxiv.org/abs/1712.09318v2,3.0
user_124,arxiv_6cadf393f4,3.5
user_124,arxiv_2d565f61f0,4.0
user_124,arxiv_c124b38679,4.0
user_124,arxiv_dc910c6115,3.5
user_124,arxiv_baf6276ae3,5.0
user_124,arxiv_2137640873,3.5
user_124,arxiv_04865477d5,5.0
user_124,http://arxiv.org/abs/2204.04716v1,4.0
user_124,http://arxiv.org/abs/1711.05747v2,3.5
user_124,http://arxiv.org/abs/1712.08971v2,3.5
user_124,arxiv_34aecd8135,4.0
user_124,arxiv_98a4e642a9,4.0
user_124,http://arxiv.org/abs/2001.04831v1,4.0
user_124,arxiv_22112285a9,3.5
user_124,arxiv_21d7c349f8,4.0
user_124,arxiv_dcec56ae91,4.0
user_124,arxiv_92ef9185f0,4.5
user_124,http://arxiv.org/abs/1712.08855v1,3.0
user_124,arxiv_ed159d4929,4.0
user_124,arxiv_6207a6b73a,4.5
user_124,http://arxiv.org/abs/1712.10155v1,4.0
user_124,arxiv_4bad61ce72,4.5
user_124,arxiv_b873985b8d,5.0
user_124,http://arxiv.org/abs/1712.04371v2,4.0
user_124,http://arxiv.org/abs/2212.10688v1,3.0
user_124,arxiv_38d078b928,4.5
user_125,arxiv_8c04925f59,4.5
user_125,http://arxiv.org/abs/1912.13002v2,3.5
user_125,arxiv_c157a7e8b0,4.0
user_125,http://arxiv.org/abs/1912.05063v1,4.0
user_125,http://arxiv.org/abs/1903.10000v3,4.0
user_125,arxiv_5b710acc43,3.5
user_125,arxiv_01c885afc8,3.5
user_125,http://arxiv.org/abs/1711.08571v2,4.5
user_125,arxiv_a260b6c939,4.5
user_125,http://arxiv.org/abs/1712.09743v1,3.5
user_125,http://arxiv.org/abs/1712.04753v3,4.0
user_125,http://arxiv.org/abs/2401.16564v2,5.0
user_125,http://arxiv.org/abs/1302.0792v3,5.0
user_125,arxiv_cc06971343,4.5
user_125,arxiv_b050126390,3.5
user_125,http://arxiv.org/abs/1712.06848v1,3.5
user_125,http://arxiv.org/abs/2001.00841v1,4.5
user_125,http://arxiv.org/abs/1906.03717v1,4.5
user_125,http://arxiv.org/abs/1305.2545v8,4.0
user_125,arxiv_18738d66cf,4.5
user_125,http://arxiv.org/abs/1108.6088v1,3.5
user_125,arxiv_e301872bb5,3.0
user_125,arxiv_069bd820f3,4.0
user_125,arxiv_504fff9f96,5.0
user_125,http://arxiv.org/abs/1712.08862v1,3.5
user_125,http://arxiv.org/abs/1912.05362v1,3.0
user_125,http://arxiv.org/abs/2001.00008v1,5.0
user_125,http://arxiv.org/abs/1911.07844v1,3.5
user_125,arxiv_d777142da1,5.0
user_125,http://arxiv.org/abs/1712.02898v1,4.5
user_125,arxiv_28e303954f,3.5
user_125,arxiv_ab9b0b9e7e,3.5
user_125,arxiv_2a8309e365,4.0
user_125,http://arxiv.org/abs/2310.19861v1,4.0
user_125,arxiv_531fa32524,5.0
user_125,arxiv_cd94d8e0e3,4.0
user_125,http://arxiv.org/abs/2307.06077v2,4.0
user_125,http://arxiv.org/abs/1912.07388v1,4.5
user_125,http://arxiv.org/abs/1710.01230v2,4.5
user_126,arxiv_54ac2eda7b,5.0
user_126,http://arxiv.org/abs/1912.01629v1,4.0
user_126,http://arxiv.org/abs/1712.09206v3,5.0
user_126,http://arxiv.org/abs/1912.11423v2,4.5
user_126,http://arxiv.org/abs/1801.00036v1,4.0
user_126,http://arxiv.org/abs/1710.09975v1,3.0
user_126,arxiv_951c79f3dc,4.5
user_126,http://arxiv.org/abs/2404.11349v1,5.0
user_126,http://arxiv.org/abs/2101.07304v1,3.5
user_126,http://arxiv.org/abs/1710.10013v1,3.5
user_126,http://arxiv.org/abs/1711.10177v1,5.0
user_126,arxiv_5de3383f27,4.0
user_126,http://arxiv.org/abs/2407.12300v1,4.0
user_126,http://arxiv.org/abs/2001.00088v2,5.0
user_126,http://arxiv.org/abs/1712.06803v1,4.0
user_126,http://arxiv.org/abs/2503.19482v1,5.0
user_126,arxiv_465526cf47,3.0
user_126,arxiv_c7f3e3fb9f,4.5
user_126,arxiv_f075dd4c51,4.0
user_126,arxiv_3f0e0b5bef,4.5
user_126,arxiv_e68afd4d4a,4.5
user_126,arxiv_41762d71a3,3.5
user_126,arxiv_115fbde2ad,4.0
user_126,http://arxiv.org/abs/1712.03133v1,4.5
user_126,arxiv_24399c8b20,5.0
user_126,arxiv_8819676726,4.5
user_126,http://arxiv.org/abs/1712.09657v2,4.0
user_126,arxiv_ce25d600fa,4.5
user_126,arxiv_840994604c,4.0
user_126,arxiv_3c781af485,3.5
user_126,arxiv_505a5a50d1,3.0
user_126,arxiv_ba16ed0f5c,4.0
user_126,arxiv_82214336e3,4.5
user_126,arxiv_bc95b3b96c,5.0
user_126,http://arxiv.org/abs/2010.12795v2,4.0
user_126,http://arxiv.org/abs/1912.10647v4,4.0
user_126,http://arxiv.org/abs/2209.14550v3,4.5
user_126,arxiv_0cdd10369f,3.0
user_126,http://arxiv.org/abs/1912.00225v1,3.5
user_127,http://arxiv.org/abs/1710.10363v6,3.0
user_127,http://arxiv.org/abs/1711.04710v2,4.5
user_127,http://arxiv.org/abs/1912.12245v2,4.5
user_127,arxiv_8fb30ec3ee,3.5
user_127,http://arxiv.org/abs/1912.13149v2,4.5
user_127,arxiv_02530c71f1,3.5
user_127,arxiv_e1fc20b76b,5.0
user_127,http://arxiv.org/abs/1712.10155v1,4.0
user_127,http://arxiv.org/abs/1911.09857v1,4.0
user_127,arxiv_a122399576,4.0
user_127,http://arxiv.org/abs/2008.12776v1,3.5
user_127,http://arxiv.org/abs/1710.10451v2,4.0
user_127,arxiv_e869ce9c38,3.5
user_127,http://arxiv.org/abs/2207.00838v1,4.5
user_127,http://arxiv.org/abs/1912.10208v1,4.0
user_127,http://arxiv.org/abs/1912.12980v2,4.0
user_127,http://arxiv.org/abs/2110.14451v2,4.5
user_127,http://arxiv.org/abs/1711.08016v1,4.0
user_127,arxiv_eb12552f45,3.5
user_127,http://arxiv.org/abs/1911.01355v1,4.5
user_127,arxiv_86d40b4a92,4.0
user_127,http://arxiv.org/abs/2203.15840v2,4.5
user_127,http://arxiv.org/abs/1712.10282v1,5.0
user_127,http://arxiv.org/abs/2002.09124v1,3.0
user_127,http://arxiv.org/abs/1607.01718v4,4.0
user_127,http://arxiv.org/abs/1712.08226v3,4.0
user_127,arxiv_17b979d2f9,4.0
user_127,http://arxiv.org/abs/1911.10120v2,4.5
user_127,http://arxiv.org/abs/1912.00225v1,4.5
user_127,http://arxiv.org/abs/1911.10014v4,4.5
user_127,arxiv_1e815989f8,3.5
user_127,http://arxiv.org/abs/1711.09057v1,4.5
user_127,arxiv_8e02ee8775,3.5
user_127,arxiv_144cc642ae,3.5
user_127,arxiv_a01b2a94ab,3.5
user_127,http://arxiv.org/abs/1912.00459v2,4.5
user_127,http://arxiv.org/abs/1912.11747v2,4.5
user_127,http://arxiv.org/abs/2502.15283v1,4.0
user_127,http://arxiv.org/abs/1712.10279v2,4.5
user_128,arxiv_9b713c77b6,5.0
user_128,http://arxiv.org/abs/1912.01215v1,4.0
user_128,arxiv_0a80ce0d8b,4.0
user_128,arxiv_78b77fdd5e,4.5
user_128,http://arxiv.org/abs/1912.10394v1,4.5
user_128,arxiv_41ad49599c,4.0
user_128,arxiv_9627a66ceb,4.0
user_128,http://arxiv.org/abs/1712.09705v1,4.5
user_128,http://arxiv.org/abs/1912.12864v4,5.0
user_128,arxiv_136ab347ce,3.5
user_128,http://arxiv.org/abs/1712.05608v1,3.5
user_128,arxiv_c7d0ba9665,4.0
user_128,http://arxiv.org/abs/1911.01840v2,3.0
user_128,arxiv_4e8afb36e1,4.0
user_128,http://arxiv.org/abs/1710.10433v1,5.0
user_128,arxiv_3c024eed91,4.0
user_128,http://arxiv.org/abs/1712.08809v3,5.0
user_128,arxiv_b6b58f4181,4.0
user_128,http://arxiv.org/abs/2309.02387v1,5.0
user_128,arxiv_73e3c467ea,4.0
user_128,arxiv_fa901d1a66,4.5
user_128,http://arxiv.org/abs/1912.06255v4,4.5
user_128,arxiv_e1009b3f56,3.5
user_128,http://arxiv.org/abs/1911.11631v2,4.0
user_128,arxiv_ec9ff6e469,3.0
user_128,arxiv_21356ac86a,4.0
user_128,arxiv_6320099abf,5.0
user_128,arxiv_30ba758b66,3.5
user_128,arxiv_7aaec589a8,4.5
user_128,arxiv_29f9f43754,3.0
user_128,arxiv_3a8d1fc629,5.0
user_128,arxiv_70ed217a3c,5.0
user_128,arxiv_5f63bb4489,4.0
user_128,http://arxiv.org/abs/1712.03038v3,4.0
user_128,arxiv_687941d752,4.5
user_128,arxiv_c48aecd5b4,3.0
user_128,http://arxiv.org/abs/1712.08931v1,3.0
user_128,arxiv_de6b82a64d,4.5
user_128,http://arxiv.org/abs/1912.12522v3,4.5
user_129,http://arxiv.org/abs/1711.11466v3,5.0
user_129,http://arxiv.org/abs/2309.05776v2,3.5
user_129,http://arxiv.org/abs/1911.12716v2,3.5
user_129,arxiv_eec8aa7fcc,3.0
user_129,arxiv_6c6a2948a8,3.0
user_129,http://arxiv.org/abs/1912.01548v1,4.5
user_129,arxiv_3598a17a29,4.0
user_129,arxiv_1a15320905,5.0
user_129,http://arxiv.org/abs/2112.12870v2,3.0
user_129,arxiv_08dc48ca5e,4.5
user_129,http://arxiv.org/abs/1912.12867v2,4.0
user_129,arxiv_711c09e8c8,5.0
user_129,http://arxiv.org/abs/2110.08445v2,3.0
